col_0,col_1,y,is_selected
0.3084363019452069,0.2124884657396916,0,1
0.9250944846868089,0.21930528769936997,0,1
0.9875709741436534,0.12137352682301406,0,1
0.3532368916125205,0.49645196549471415,0,1
0.24901293723846085,0.40385327539832117,0,1
0.33576068217543065,0.38225879920284966,0,1
0.9124384026508554,0.1662889191521224,0,1
0.6394954603127829,0.3453773870026703,0,1
0.43417334429895194,0.5237810232120897,0,1
0.4647502563344478,0.9954168622551953,0,1
0.2686377893265126,0.3902788102092002,0,1
0.35801790593928673,0.24554884560990675,0,1
0.4571060073227188,0.5455828119656786,0,1
0.6114035626766939,0.6343704649438581,0,1
0.4809229494767303,0.8407074279328086,1,1
0.7861199239794974,0.27073871386467785,0,1
0.5120892800935574,0.35391998083311327,0,1
0.6432232036149763,0.41557707110152997,0,1
0.34888242218953924,0.3147059792241397,0,1
0.31284032091143954,0.43881123652758514,0,1
0.5312605295789704,0.4091213099765575,0,1
0.023241550993297833,0.3990243460251366,0,0
0.7734525416857105,0.582522617750645,0,1
0.5412414499058608,0.6287222223476753,0,1
0.9335562927786032,0.6313358655865534,0,1
0.3936965504733394,0.49214477786926447,0,1
0.11344476238246037,0.0989690562211909,0,1
0.6581321378756343,0.9669158828802018,0,1
0.2144370464308103,0.9975598909707764,1,1
0.36435756702812405,0.15177769892043758,0,1
0.06994677636590896,0.8110250069052803,1,0
0.7864401932526068,0.811418289134489,0,1
0.6973343035981472,0.7169475276316294,0,1
0.14100282123069385,0.7851013421652606,0,0
0.16997632280629682,0.8766292627073886,0,0
0.5328924311760895,0.8320439962573639,0,1
0.07105860802865349,0.44426736182085524,0,0
0.18040337884656743,0.6658574797516593,1,1
0.8489542666040714,0.11556564384235479,0,1
0.6627716671131464,0.35285160725518305,0,1
0.7588292384313042,0.0731291232724045,0,1
0.12040512548010684,0.4514276930361184,0,1
0.6819151014821193,0.6171556995363053,0,1
0.5512270107825927,0.30501728195068434,0,1
0.6851242614726968,0.36340062081981594,0,1
0.5463962336721643,0.3101448404192284,0,1
0.27324979437994834,0.4282893305311134,0,1
0.5880422277290612,0.050041052945499986,0,1
0.8902027425105186,0.9495529457645067,0,1
0.3285125622527414,0.1057517993772471,0,1
0.5825378479732439,0.6866053997637902,0,1
0.13844886363648423,0.515149877488192,0,1
0.7854260501548146,0.05918941582664616,0,1
0.536679536674529,0.7154419156808457,0,1
0.008904659700571416,0.16305018216363554,0,0
0.16225643277965107,0.03244522978229092,0,1
0.09720912320786268,0.9439913151735322,1,0
0.7790200062572092,0.3055460078313982,0,1
0.4687419166961936,0.3856100710837962,0,1
0.5073162969445155,0.7133802473893763,0,1
0.13968220231970252,0.6974079875175039,0,0
0.14461742845466763,0.6976948117767687,0,1
0.34949365301500834,0.525888738775406,0,1
0.7865595914916423,0.8598460678235829,0,1
0.05233902117057465,0.9696103764674485,1,0
0.4193673727670999,0.3228244930777774,0,1
0.39984125840484064,0.6993592546550769,0,1
0.584234332034149,0.9839415457717324,0,1
0.08438995783967584,0.06950211210175417,0,1
0.02981861771978811,0.1252750056035603,0,1
0.01652975722451555,0.8793388441963478,1,0
0.8031764310848977,0.3032363721848259,0,1
0.8016427698469347,0.9965387507492267,1,1
0.27674231008688865,0.177042455297296,0,1
0.321469902615229,0.3556670452435091,0,1
0.9414034641809232,0.7884847305457309,0,1
0.1254643134133765,0.8062356866112915,1,0
0.8231819547514913,0.5032693161300089,0,1
0.9542442790845166,0.7166051481428093,0,1
0.7735541445626823,0.24590700234550233,0,1
0.49230254553073793,0.8728513960345274,0,1
0.5359732800640628,0.7221267692513014,1,1
0.03343154018498784,0.6039383682454781,0,0
0.5606471316521284,0.18433640267233187,0,1
0.5848814833689652,0.04156702620452335,0,1
0.6424100133253452,0.09539866725523849,0,1
0.7688567857414977,0.06518460727480879,0,1
0.42830242945725794,0.30863245056257116,0,1
0.3743844240307417,0.8072020283848805,0,1
0.5693656747741543,0.26154704656550365,0,1
0.8927074458436256,0.7764147956728801,0,1
0.8225480750933585,0.23519868559602586,0,1
0.5041410943516389,0.8099577971138139,0,1
0.6606477157343595,0.13556037410218735,0,1
0.9777479213564282,0.36741062496459287,0,1
0.043885994971742726,0.29061004753824726,0,0
0.14801037321445087,0.1291441122553144,0,1
0.7197400578200888,0.12155232079946088,0,1
0.584212676427411,0.316482535603834,0,1
0.5972134046755188,0.3162232340020116,0,1
0.22742770976753357,0.305676376621952,0,1
0.6898192519789628,0.49178406131824615,0,1
0.7534355035727826,0.039143748520681254,0,1
0.41418312977341076,0.6452698801633748,0,1
0.783691861488515,0.8441355713850305,0,1
0.4014483535201009,0.6277580440745052,0,1
0.6796961372964103,0.07744102327606373,0,1
0.5513421886634556,0.9014501712888534,0,1
0.18999410477264478,0.20467123487363847,0,1
0.029237085560207432,0.6259326587865632,0,0
0.8650160144021982,0.8932534074044348,0,1
0.6693693259334752,0.4859848678091657,0,1
0.1441296216555914,0.0717270729322611,0,1
0.22047932476934362,0.7787353314818818,1,1
0.1323299570309182,0.9188119531069799,0,0
0.16681984512699877,0.401627281556181,0,1
0.9796371225228123,0.01689597023815037,0,1
0.2924541385803512,0.7285858939065454,1,1
0.7331281638013633,0.19186042666986503,0,1
0.05147621091369037,0.821505615974711,0,0
0.5022734593130866,0.19601893415406813,0,1
0.9702436124637481,0.8549965751027986,0,1
0.739316545916841,0.022067883629873775,0,1
0.02493657596382426,0.71467007249332,1,0
0.22906910082365495,0.3882118299258617,0,1
0.4657816617868771,0.8259349853541508,1,1
0.6765584556761037,0.719614533773836,0,1
0.19391432125389207,0.17653162166659098,0,1
0.07996265000794722,0.35110327320662027,0,1
0.11339595512831768,0.9644416133266651,1,0
0.34576780699633536,0.8898953034687028,1,1
0.036689602462221305,0.19539928693151432,0,1
0.8419959103784396,0.5026770700833987,0,1
0.9613824072982343,0.14722666341174084,0,1
0.19204859965210352,0.22878824079951288,0,1
0.9511691150024646,0.23260365637002312,0,1
0.4594630169156093,0.40033833277554043,0,1
0.2388266910613308,0.43741612214971004,0,1
0.3117419670833086,0.08546314391771359,0,1
0.9132377330866085,0.6389449619769565,0,1
0.7461417734946796,0.29216105381511914,0,1
0.8698367143187349,0.5696064329174665,0,1
0.5035658484014741,0.1124107795589564,0,1
0.19193380269234395,0.7618039063091695,0,1
0.09460060272079418,0.5088598570396153,0,0
0.7564759277369353,0.5404212197524398,0,1
0.9491130314221027,0.3064673398835024,0,1
0.6418714201879746,0.502798191698291,0,1
0.7755050662817361,0.566878991214866,0,1
0.2322219179361047,0.04206462896880048,0,1
0.9068102027917647,0.16376316412157743,0,1
0.9566210143906763,0.3705698191297402,0,1
0.8114386004029887,0.254545213593915,0,1
0.2574630873453585,0.22088586568591384,0,1
0.020173320526507554,0.41402410611311524,0,0
0.10954304981960372,0.3989111079336328,0,1
0.7432340086823891,0.7595456582010782,0,1
0.9943381318845924,0.3940725379076866,0,1
0.49736575637086144,0.4189213036629241,0,1
0.761505294148236,0.34795320464171553,0,1
0.7544492507398916,0.6177524632536018,0,1
0.9555190859598506,0.48568221905753894,0,1
0.6058514701004853,0.8250851775419218,0,1
0.7678448816946849,0.4581178955062073,0,1
0.7896869291339019,0.5862050837355526,0,1
0.5894393950853052,0.4872470972744012,0,1
0.06944099386033453,0.9473398716928414,1,0
0.9152751332900971,0.3869885206328344,0,1
0.21970838079639643,0.9006556343426213,0,1
0.8143814297782465,0.9768897450618812,0,1
0.5499968671286642,0.8946075113011461,1,1
0.20209837222125515,0.33696316891154665,0,1
0.1846479178225473,0.20589948550586423,0,1
0.904531425554486,0.18503989391645081,0,1
0.7678220258140439,0.5548113705907181,0,1
0.4628329204669732,0.4158229670574657,0,1
0.12827542660068791,0.15690285154152017,0,1
0.36683225963942456,0.18764165767503904,0,1
0.5974064136959572,0.18793925755182084,0,1
0.008419074619275713,0.9072717580626041,1,0
0.8587364825733477,0.41968915804965046,0,1
0.9251771915802354,0.38221877228714896,0,1
0.7080704021367935,0.9657962975355933,0,1
0.3442089659124793,0.011898843880706167,0,1
0.6635289584038128,0.9972823028408543,0,1
0.5197024095585112,0.11102482161459504,0,1
0.7234896026801954,0.39052232063533576,0,1
0.3392963261342181,0.7841079141222598,1,1
0.7091974235535488,0.8517997113093211,0,1
0.5835174965281558,0.6495645926374376,0,1
0.3956307182761559,0.4957129690156802,0,1
0.5864664460444359,0.49865730413990184,0,1
0.6988318080666723,0.2553336721956887,0,1
0.7175851108342474,0.725703744539163,0,1
0.7685910284577444,0.3080804974903355,0,1
0.8135746942157726,0.7109325703748774,0,1
0.9660921737917765,0.7650621511063594,0,1
0.11428924561961207,0.9067022872063067,1,0
0.464131614826392,0.3120149183019646,0,1
0.18707548756632575,0.4578440757190533,0,1
0.4983343181549038,0.8695356908129516,0,1
0.4347757543114722,0.6570496671269273,0,1
0.6561335084475949,0.47372231543658416,0,1
0.8069492379084007,0.9077131402865418,0,1
0.1411038272788513,0.8067937431107938,1,0
0.19873622702906135,0.6022217162729347,0,1
0.9562502120403044,0.9219182583442663,0,1
0.6604937014513466,0.23201297028376833,0,1
0.40476481744299375,0.2266460916472418,0,1
0.9125767010421829,0.1475342512793828,0,1
0.6929593793586698,0.6960976825565055,0,1
0.07478431886051118,0.44078269900370426,0,0
0.23830833737429413,0.018815498006345965,0,1
0.9730680513694887,0.9227603279569315,0,1
0.11093659252905974,0.6373939078681161,1,0
0.6575509213035745,0.19294519574325963,0,1
0.49887657594305246,0.9562542959974395,0,1
0.5463270172118878,0.036122544005188106,0,1
0.22159279234832086,0.30020542412583906,0,1
0.948971278087759,0.06502388771687095,0,1
0.9885476647165555,0.2882119956462863,0,1
0.0628896198989014,0.7598251973147093,1,0
0.6115694177615576,0.6255490565057419,0,1
0.5755261984104804,0.17480212111826943,0,1
0.356869668326911,0.5679406633332067,0,1
0.4344670556079647,0.5464250104483005,0,1
0.9666863672929911,0.20804092081411696,0,1
0.4782181417065462,0.6726322709295164,0,1
0.9123646117552743,0.4363695399955253,0,1
0.9649482930861342,0.058675095804499144,0,1
0.9876056681361246,0.9131014802824405,0,1
0.03327686187204626,0.5473063537209785,0,0
0.37950598591869866,0.6878376950978187,1,1
0.7556195058746376,0.24868719208015255,0,1
0.3352877195368352,0.07302518352461251,0,1
0.561928222597991,0.9871388095222356,0,1
0.4669948729281217,0.10375359852146515,0,1
0.14592836854632862,0.86888052988982,1,0
0.32706883888740534,0.4443544704570359,0,1
0.19409247137252927,0.9311631608155935,0,0
0.8556706377550349,0.3171842934269924,0,1
0.1546576581762975,0.4009715146423052,0,1
0.6858017764426345,0.23294352849885602,0,1
0.8445273937927639,0.8061222634724646,0,1
0.4974563790426182,0.8622339672827252,0,1
0.10084616457778917,0.4707540362628242,0,1
0.3229226220599819,0.3225879869805627,0,1
0.7381761188134633,0.6442208247862891,0,1
0.577772871532413,0.9834234851041457,0,1
0.916618431716503,0.5773318157523518,0,1
0.8718783801391636,0.4084072269597655,0,1
0.5113581647732532,0.5578687192956945,0,1
0.2192365381172301,0.4800973921595463,0,1
0.3159448795975369,0.191694330983195,0,1
0.6448172851327958,0.2989584551718911,0,1
0.6860872262831607,0.30419628851483216,0,1
0.6115515655312243,0.8630634388763826,0,1
0.4905601014584775,0.6277486319865339,0,1
0.7720103221159559,0.9277828078667254,0,1
0.043903660863566896,0.5175494917957498,0,0
0.14594933673509924,0.8747436483799828,1,0
0.08535935209157075,0.8871901166233819,1,0
0.95402582868434,0.42418386634825833,0,1
0.2290716847086065,0.32064135385188697,0,1
0.39207319269750096,0.9874855729390782,0,1
0.5828187992081608,0.6687971857679622,0,1
0.6468324233270969,0.7134885506825008,0,1
0.4149622583790481,0.013682547119197142,0,1
0.20555433256389655,0.7508088316804257,1,1
0.699764899420608,0.6017187919898415,0,1
0.9050112622917854,0.03257266236634271,0,1
0.9040395573369906,0.3206522730178847,0,1
0.6283503977280551,0.933964019997062,0,1
0.8355482184080738,0.8155180704827218,0,1
0.04312265527614356,0.07303054744788107,0,1
0.4619457754987947,0.7459360983613028,1,1
0.4356320103445043,0.14689487012673308,0,1
0.31488644953446077,0.2683922632518513,0,1
0.5598323898589084,0.2962833953416286,0,1
0.29712729366011115,0.1311197566743868,0,1
0.8297619204400268,0.009734075967348432,0,1
0.1741112143522079,0.2582782112426475,0,1
0.4893041194854013,0.08972638175130665,0,1
0.8691394083745103,0.7818814477726771,0,1
0.9998188929600432,0.9709964510333747,0,1
0.3450397331511452,0.3052670315796263,0,1
0.16988199939478865,0.9456612349226607,1,0
0.8343573878716258,0.38364595170283844,0,1
0.5761789292500319,0.5693264727028075,0,1
0.714958281905989,0.38054006498130666,0,1
0.7516670862495629,0.3795963121712709,0,1
0.708112650508229,0.020679985217603947,0,1
0.7845895812023299,0.03779283540035694,0,1
0.022605731134789475,0.26547796463057827,0,0
0.4664183110527734,0.09062025349034686,0,1
0.7299348929330254,0.3829539234575633,0,1
0.8718544209698474,0.5204212708607935,0,1
0.17051089407213904,0.3982174273254603,0,1
0.5830580053041406,0.3868036394205573,0,1
0.548485887719289,0.8651020280036721,0,1
0.21242639098808092,0.7590884793455764,0,1
0.22686639185740198,0.4711193588971494,0,1
0.2773189458170471,0.9085367323215091,1,1
0.037467379328123274,0.7365470581083562,0,0
0.16414366575366457,0.7039283781062698,0,1
0.06501705186143936,0.4520402340087707,0,0
0.18917775286829863,0.23614632546369185,0,1
0.4976147187500334,0.028083969987401702,0,1
0.10205580116590152,0.27327902221184186,0,1
0.4330453625804366,0.08619996869047009,0,1
0.6187376461678826,0.7528790598600429,0,1
0.15521528728070333,0.7463955015102438,0,0
0.8337768240456562,0.8409664274201177,0,1
0.06737017014615931,0.6646648997564348,0,0
0.5454940850637341,0.29292001800466794,0,1
0.949268380745734,0.7382687011147894,0,1
0.2745714871621483,0.5186095518606897,0,1
0.12149641543177725,0.32056698786178195,0,1
0.275409875558007,0.003446456441798307,0,1
0.1753883668031987,0.8090300970438306,0,1
0.8792705669879785,0.9080496071002302,0,1
0.3065689882335585,0.9282225924173009,1,1
0.7555835644398627,0.9897744167833926,0,1
0.4689696822617885,0.0435122540569407,0,1
0.9495002525420249,0.9978314142375618,0,1
0.34424573701286965,0.8846144256844051,1,1
0.675187857193126,0.4391492905389832,0,1
0.007528477618929497,0.04981630503297274,0,1
0.0683067565884038,0.15217915847240848,0,1
0.08087940978825903,0.29640182191786,0,1
0.009957980188528559,0.33781775729111563,0,0
0.0869870942763149,0.4685716099307321,0,0
0.713499306255589,0.9936184155882816,0,1
0.180954536141535,0.3930096229881318,0,1
0.6398428346652707,0.8400897383007728,0,1
0.9750813149376164,0.21034538165034378,0,1
0.3688753433667017,0.5731862878094816,0,1
0.19323402164395387,0.7385934581633592,1,1
0.7118781110123278,0.3491986654433864,0,1
0.40893588073345444,0.13898753122963703,0,1
0.10365934566026991,0.006985562898863762,0,1
0.7936449982418327,0.17173995348085247,0,1
0.8004738322812,0.7861345662321346,0,1
0.29118668458329255,0.08293517040122378,0,1
0.8924564995049786,0.9075908011514657,0,1
0.3683728836542589,0.06687239359867969,0,1
0.7602179497625055,0.37091673615176035,0,1
0.574110048909497,0.21752599039934517,0,1
0.48390657997079545,0.9386997367815829,0,1
0.4144454330811521,0.2060825523456642,0,1
0.7896632719794444,0.21291730846375378,0,1
0.7084462217100443,0.2801195087831926,0,1
0.8275465914174605,0.42422559781092806,0,1
0.9991800322813393,0.08497601185027537,0,1
0.6649606068732797,0.5780187291190276,0,1
0.9032479262427325,0.458402026451757,0,1
0.7272693426691651,0.370225920759627,0,1
0.6546166729529247,0.5580930577889278,0,1
0.6668339640259532,0.38091354351037265,0,1
0.9383256099177497,0.3892242815917625,0,1
0.550952735754077,0.8779847970536995,0,1
0.5344863767375897,0.5801325924842085,0,1
0.42849951688217913,0.9021500639733656,1,1
0.3507271595388416,0.6358066487968074,0,1
0.46795113256274823,0.497950312531518,0,1
0.018812794780556752,0.349078020622384,0,0
0.09927708196749108,0.29730066177933534,0,1
0.8024153711548991,0.02641061759684593,0,1
0.2925736968136603,0.9113797685340441,1,1
0.05007082131062324,0.5044402590004569,0,0
0.8502437988188931,0.053201828637994275,0,1
0.030325575721739884,0.6384822114535338,0,0
0.8632489741108529,0.7423716399755618,0,1
0.7865618758182813,0.3943199519727474,0,1
0.4970919581693277,0.040103913559673576,0,1
0.03288294999570218,0.008770519354893036,0,1
0.24487965984607007,0.40896425155494387,0,1
0.862313663134722,0.7299361364985341,0,1
0.013351596369409746,0.8413528023414955,0,0
0.32175181860292956,0.9280462638938695,1,1
0.12136420573538131,0.0015363251933643296,0,1
0.06802965193529464,0.7888489248008114,1,0
0.08290087721331685,0.027592385526778895,0,1
0.723877731617014,0.8813836466028938,0,1
0.039407444476827314,0.565787831291792,1,0
0.3732012912814866,0.3698566005838363,0,1
0.06699897865942506,0.7515119538691349,0,0
0.3057253865470949,0.7859863133469452,0,1
0.9180640629245211,0.6908500291415854,0,1
0.03871467175152421,0.8830697672384153,1,0
0.645295647116796,0.2025776968357541,0,1
0.21152075558625805,0.6076364014101318,0,1
0.6987609613771679,0.19335982632313198,0,1
0.5504242352187972,0.39430108915850604,0,1
0.8240447558367018,0.13585212760882248,0,1
0.09124928444587832,0.603233431848432,0,0
0.30601062176839067,0.01170435237434786,0,1
0.8892784081960379,0.7494356303066247,0,1
0.35643317755629633,0.16802619234536753,0,1
0.949290555510991,0.4081949711509415,0,1
0.7252261008672675,0.47171329987197275,0,1
0.6186681996029484,0.7169434089685732,0,1
0.7161518470583997,0.47623049375553905,0,1
0.37531733412367185,0.6551813677085866,1,1
0.627112517025855,0.36679178995223527,0,1
0.49405664978188146,0.2636696937322254,0,1
0.9664611348942512,0.545475514201062,0,1
0.8810841749106579,0.31456472278318715,0,1
0.1529349243212026,0.8968371887048855,0,0
0.1842621685506287,0.36691843542920755,0,1
0.6027276838411817,0.008654662131004298,0,1
0.5173798067385513,0.4474092879565128,0,1
0.42585063485438945,0.3319220044125375,0,1
0.5826749411149883,0.14575203597447672,0,1
0.9108146449495458,0.6501990531561409,0,1
0.7245681221045204,0.04797307234974624,0,1
0.2734066581732362,0.1114251223763173,0,1
0.025784122960496147,0.9548952383284992,1,0
0.22138729496963439,0.7312012256485441,0,1
0.22872599424516837,0.810332240936797,0,1
0.6299873418468037,0.7860012971397792,0,1
0.5892060871922199,0.7646093491535615,0,1
0.9718153544256786,0.4421299042372707,0,1
0.36929732898053236,0.04061160921687157,0,1
0.14704272580501054,0.1605917743843278,0,1
0.1413275261110717,0.9380832887281968,1,0
0.5516586531111167,0.4039610777499524,0,1
0.9763425706114858,0.09199721934457594,0,1
0.9961977827634207,0.5605133259185485,0,1
0.22563660841172617,0.9242461788834582,0,1
0.5219438263411226,0.2895193051825534,0,1
0.6758979959530405,0.6775367567289925,0,1
0.3814348114179451,0.5950848205113628,0,1
0.06290060877936399,0.2596844134492191,0,1
0.07197963757528636,0.26714448742711816,0,1
0.2937706624209413,0.018595618035154526,0,1
0.3255354253370818,0.937593718736733,1,1
0.8372728307646019,0.4591649441152088,0,1
0.3690290036357352,0.3693235316136767,0,1
0.40337536018531117,0.4573075978609419,0,1
0.18752335816101562,0.9728310259074416,1,0
0.36493681235672126,0.9892351521564898,1,1
0.42505482027980446,0.1354998420051584,0,1
0.16314672145276632,0.608197717173664,0,1
0.18082563892459902,0.3337445971252391,0,1
0.22203940885389994,0.3574832187132104,0,1
0.23267692922859406,0.18378850465225594,0,1
0.8498589316039061,0.306308242237744,0,1
0.5378304153570828,0.9958499840291616,0,1
0.33079366355764883,0.15012057525282418,0,1
0.2756459742754316,0.5847282366149943,0,1
0.8795302912530103,0.3075951534687188,0,1
0.3679017271988996,0.7756256482632132,0,1
0.5146429308739426,0.39009340379227253,0,1
0.3062479270995224,0.165840450371325,0,1
0.9735954877439849,0.35468043219882206,0,1
0.681501636626744,0.8521977135421636,0,1
0.8706629638157337,0.9172279892335445,0,1
0.28371950854005556,0.9335557725268442,0,1
0.45896352344733404,0.3288840826171068,0,1
0.677309777204178,0.13058655473424774,0,1
0.19542994992400953,0.25279301107534524,0,1
0.149055311396451,0.7252702678233859,0,0
0.7735878980651131,0.24822721243068635,0,1
0.8459925002905199,0.08582112930587438,0,1
0.9900262150857199,0.6322548490941424,0,1
0.4244641531418015,0.04889881376019434,0,1
0.9256608722924556,0.7681455858315233,0,1
0.15676826451341908,0.773288210193911,1,0
0.9391681930720023,0.2663675048358142,0,1
0.85148965701069,0.6757299159158235,0,1
0.4122824683149353,0.41267426487578907,0,1
0.1782749799273119,0.35571674971152056,0,1
0.3210622775742882,0.8769436866157461,0,1
0.13082190375581904,0.2911870012842107,0,1
0.6534139138584242,0.48544814247426626,0,1
0.7004181741980149,0.893673102988142,0,1
0.5390559049668826,0.3709025608487144,0,1
0.305396733352866,0.12231731805128732,0,1
0.4354565176884856,0.7075642956158332,0,1
0.8448301409012925,0.6035599097123789,0,1
0.5293059725191684,0.2953837045181027,0,1
0.7369905897364859,0.5637793206876345,0,1
0.7072791427467199,0.6788514358387152,0,1
0.5674467238558465,0.5040504521676274,0,1
0.10997395372306218,0.1772518622367122,0,1
0.8796912048396621,0.5119232017755175,0,1
0.5381631247799068,0.35615899919153937,0,1
0.018210334193079603,0.26395791114275746,0,0
0.5891805489507901,0.5180643120667228,0,1
0.5201749463127079,0.2952260896132157,0,1
0.8923565239450219,0.7985810333966802,0,1
0.8892074075733353,0.38473467996266975,0,1
0.7199162446163396,0.20609307876342342,0,1
0.10118897803127591,0.23615465824520587,0,1
0.7917657905472275,0.054384555057719886,0,1
0.5026327587322068,0.5504398367513161,0,1
0.6036145092996839,0.301577471818374,0,1
0.7134041940491779,0.17448542370752396,0,1
0.4563554136272632,0.3714813421935679,0,1
0.13248384597565133,0.88883182988714,1,0
0.45446901103384196,0.6650868232895918,0,1
0.8832302424528982,0.683009568171788,0,1
0.7790183015029509,0.6983353400026014,0,1
0.3385056397739251,0.7196990257017162,0,1
0.7539374510428181,0.2783160673519516,0,1
0.6610603718751817,0.5349155261135145,0,1
0.9347076154676089,0.42631387437523494,0,1
0.21822574877170098,0.1148754756390733,0,1
0.9715000339207672,0.21659845446574866,0,1
0.40296054124364256,0.7739225020601646,0,1
0.8163560574598949,0.2493822826102653,0,1
0.7123085457056151,0.1006595076238872,0,1
0.08790995986324768,0.991301365368861,0,0
0.5197848452144418,0.9605517159017426,1,1
0.05277920180603679,0.04108477391761711,0,1
0.4570880815428121,0.4239920099826199,0,1
0.9165173677935975,0.7435128174238009,0,1
0.47412750669115256,0.947015155632112,0,1
0.0035543808556809386,0.5958637571343476,1,0
0.2266732926937035,0.2924033781603933,0,1
0.16335364531411767,0.1720346985205129,0,1
0.06301029821675619,0.06319237558286417,0,1
0.16799741193731343,0.704665081790897,0,1
0.67452719243491,0.9256663975628965,1,1
0.6662606531966278,0.7815697996644861,0,1
0.08320160055747716,0.8134244648029209,0,0
0.6761737004232619,0.05445451092870501,0,1
0.24137238079646295,0.9368337103487608,1,1
0.284360255782662,0.00025992287245257817,0,1
0.12795317807250062,0.3502211097761636,0,1
0.20523349050329798,0.4399470225530516,0,1
0.7707022384222676,0.0944605974624807,0,1
0.7500131180917798,0.9727474245217979,0,1
0.8360175361154298,0.5917125771280732,0,1
0.370286831627075,0.553117692927969,0,1
0.5910294675738043,0.7386326154749117,0,1
0.7962925036237266,0.41061858024210285,0,1
0.12275120052322908,0.8803612821259018,1,0
0.6329466294649962,0.3339382470409761,0,1
0.22370893207743825,0.028733399480200927,0,1
0.3372336047888209,0.13817063322396628,0,1
0.6467186061044814,0.40257735138400774,0,1
0.34931103819588805,0.8019878651512711,0,1
0.21715807706901602,0.4521329461063722,0,1
0.9524944265312555,0.9036424068199413,0,1
0.6016852506770871,0.33063163592193257,0,1
0.08374703071913248,0.5418199633165335,0,0
0.414820715022721,0.3264518039349392,0,1
0.084879877908285,0.013589823807887869,0,1
0.8383570978629425,0.5052795487483289,0,1
0.3523847202829332,0.2731284820172143,0,1
0.14523746558517248,0.695789171356521,0,1
0.5681807320057098,0.6469116288957473,0,1
0.48551163110596285,0.6365536924546991,0,1
0.5255866718246334,0.4594737422307559,0,1
0.09525376543194808,0.3643735959555494,0,1
0.1318752708920986,0.381485794338123,0,1
0.5437665033819847,0.1081857794632557,0,1
0.1541536067661683,0.5234046120506439,0,1
0.40493043243203575,0.884785242948628,0,1
0.8545009292777205,0.7517380443961974,0,1
0.7007573172714807,0.47009551765133895,0,1
0.13215072924125426,0.28002838358790916,0,1
0.8394099146234547,0.7588222520967894,0,1
0.6039377154276229,0.5975490224407796,0,1
0.6522470678021489,0.25684911982244085,0,1
0.17835769770106324,0.7858393565697158,0,1
0.7520065240762126,0.15782032356269127,0,1
0.4433813136156245,0.5244647065702924,0,1
0.037847986781320286,0.5838355429534262,0,0
0.33396237929351924,0.5062440040271725,0,1
0.8070401918834265,0.8553153474414126,0,1
0.4337001046650759,0.8632370630844188,0,1
0.9455038848597178,0.4012503300438619,0,1
0.6637675011242399,0.08492567905372694,0,1
0.950660299255819,0.3577905125796136,0,1
0.9380601173083251,0.12010794088929722,0,1
0.9254948621064922,0.10058432394335981,0,1
0.6443046445777794,0.26968112849027115,0,1
0.46488678387242277,0.17267494550675,0,1
0.3167305650483304,0.5707860921848714,0,1
0.1895841616812617,0.7251881350830792,1,1
0.8562922303016275,0.5081337279798231,0,1
0.9072700437834693,0.9159992698070923,0,1
0.5589321818552739,0.22340781327271952,0,1
0.7744057269142718,0.47185613031245455,0,1
0.7374662226552668,0.6801101748642568,0,1
0.8742527937634234,0.7964590207114486,0,1
